temperature,raw,answer
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,monday,monday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,tuesday,tuesday
1.0,sunday,sunday
1.0,thursday,thursday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,monday,monday
1.0,thursday,thursday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,thursday,thursday
1.0,sunday,sunday
1.0,monday,monday
1.0,thursday,thursday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,monday,monday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,tuesday,tuesday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,monday,monday
1.0,tuesday,tuesday
1.0,tuesday,tuesday
1.0,thursday,thursday
1.0,thursday,thursday
1.0,tuesday,tuesday
1.0,tuesday,tuesday
1.0,thursday,thursday
1.0,wednesday,wednesday
1.0,monday,monday
1.0,wednesday,wednesday
1.0,thursday,thursday
1.0,monday,monday
1.0,wednesday,wednesday
1.0,thursday,thursday
1.0,thursday,thursday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,monday,monday
1.0,tuesday,tuesday
1.0,tuesday,tuesday
1.0,sunday,sunday
1.0,monday,monday
1.0,thursday,thursday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,thursday,thursday
1.0,wednesday,wednesday
1.0,tuesday,tuesday
1.0,sunday,sunday
1.0,tuesday,tuesday
1.0,monday,monday
1.0,sunday,sunday
1.0,monday,monday
1.0,tuesday,tuesday
1.0,tuesday,tuesday
1.0,wednesday,wednesday
1.0,thursday,thursday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,thursday,thursday
1.0,wednesday,wednesday
1.0,tuesday,tuesday
1.0,wednesday,wednesday
1.0,thursday,thursday
1.0,sunday,sunday
1.0,thursday,thursday
1.0,wednesday,wednesday
1.0,monday,monday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,monday,monday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,tuesday,tuesday
1.0,thursday,thursday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,monday,monday
1.0,thursday,thursday
1.0,thursday,thursday
1.0,monday,monday
1.0,monday,monday
1.0,thursday,thursday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,tuesday,tuesday
1.0,monday,monday
1.0,thursday,thursday
1.0,tuesday,tuesday
1.0,tuesday,tuesday
1.0,tuesday,tuesday
1.0,tuesday,tuesday
1.0,sunday,sunday
1.0,thursday,thursday
1.0,wednesday,wednesday
1.0,thursday,thursday
1.0,thursday,thursday
1.0,tuesday,tuesday
1.0,thursday,thursday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,monday,monday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,monday,monday
1.0,tuesday,tuesday
1.0,sunday,sunday
1.0,thursday,thursday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,thursday,thursday
1.0,monday,monday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,monday,monday
1.0,monday,monday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,monday,monday
1.0,sunday,sunday
1.0,thursday,thursday
1.0,sunday,sunday
1.0,monday,monday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,tuesday,tuesday
1.0,thursday,thursday
1.0,monday,monday
1.0,wednesday,wednesday
1.0,thursday,thursday
1.0,sunday,sunday
1.0,thursday,thursday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,monday,monday
1.0,monday,monday
1.0,thursday,thursday
1.0,thursday,thursday
1.0,wednesday,wednesday
1.0,thursday,thursday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,monday,monday
1.0,monday,monday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,tuesday,tuesday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,tuesday,tuesday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,monday,monday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,tuesday,tuesday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,thursday,thursday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,monday,monday
1.0,wednesday,wednesday
1.0,thursday,thursday
1.0,monday,monday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,thursday,thursday
1.0,tuesday,tuesday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,thursday,thursday
1.0,thursday,thursday
1.0,thursday,thursday
1.0,thursday,thursday
1.0,monday,monday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,tuesday,tuesday
1.0,thursday,thursday
1.0,sunday,sunday
1.0,thursday,thursday
1.0,thursday,thursday
1.0,tuesday,tuesday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,monday,monday
1.0,thursday,thursday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,monday,monday
1.0,wednesday,wednesday
1.0,tuesday,tuesday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,monday,monday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,thursday,thursday
1.0,tuesday,tuesday
1.0,monday,monday
1.0,sunday,sunday
1.0,tuesday,tuesday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,thursday,thursday
1.0,wednesday,wednesday
1.0,thursday,thursday
1.0,thursday,thursday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,thursday,thursday
1.0,monday,monday
1.0,thursday,thursday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,tuesday,tuesday
1.0,sunday,sunday
1.0,tuesday,tuesday
1.0,wednesday,wednesday
1.0,tuesday,tuesday
1.0,monday,monday
1.0,monday,monday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,thursday,thursday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,monday,monday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,tuesday,tuesday
1.0,thursday,thursday
1.0,sunday,sunday
1.0,thursday,thursday
1.0,sunday,sunday
1.0,thursday,thursday
1.0,sunday,sunday
1.0,thursday,thursday
1.0,wednesday,wednesday
1.0,thursday,thursday
1.0,monday,monday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,monday,monday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,monday,monday
1.0,thursday,thursday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,thursday,thursday
1.0,wednesday,wednesday
1.0,monday,monday
1.0,thursday,thursday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,monday,monday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,tuesday,tuesday
1.0,thursday,thursday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,thursday,thursday
1.0,thursday,thursday
1.0,wednesday,wednesday
1.0,monday,monday
1.0,wednesday,wednesday
1.0,tuesday,tuesday
1.0,wednesday,wednesday
1.0,thursday,thursday
1.0,sunday,sunday
1.0,tuesday,tuesday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,tuesday,tuesday
1.0,monday,monday
1.0,tuesday,tuesday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,tuesday,tuesday
1.0,thursday,thursday
1.0,thursday,thursday
1.0,tuesday,tuesday
1.0,tuesday,tuesday
1.0,sunday,sunday
1.0,tuesday,tuesday
1.0,sunday,sunday
1.0,tuesday,tuesday
1.0,monday,monday
1.0,thursday,thursday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,monday,monday
1.0,sunday,sunday
1.0,monday,monday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,monday,monday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,monday,monday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,thursday,thursday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,tuesday,tuesday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,thursday,thursday
1.0,thursday,thursday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,monday,monday
1.0,monday,monday
1.0,monday,monday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,thursday,thursday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,sunday,sunday
1.0,thursday,thursday
1.0,sunday,sunday
1.0,monday,monday
1.0,sunday,sunday
1.0,wednesday,wednesday
1.0,wednesday,wednesday
1.0,thursday,thursday
1.0,sunday,sunday
1.0,thursday,thursday
1.0,thursday,thursday
1.0,tuesday,tuesday
1.0,thursday,thursday
1.0,wednesday,wednesday
1.0,sunday,sunday
1.0,tuesday,tuesday
1.0,sunday,sunday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,sunday,sunday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,tuesday,tuesday
1.5,thursday,thursday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,sunday,sunday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,tuesday,tuesday
1.5,tuesday,tuesday
1.5,sunday,sunday
1.5,thursday,thursday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,sunday,sunday
1.5,tuesday,tuesday
1.5,tuesday,tuesday
1.5,wednesday,wednesday
1.5,tuesday,tuesday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,wednesday,wednesday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,monday,monday
1.5,sunday,sunday
1.5,monday,monday
1.5,monday,monday
1.5,thursday,thursday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,sunday,sunday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,monday,monday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,sunday,sunday
1.5,thursday,thursday
1.5,tuesday,tuesday
1.5,tuesday,tuesday
1.5,tuesday,tuesday
1.5,thursday,thursday
1.5,thursday,thursday
1.5,sunday,sunday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,thursday,thursday
1.5,thursday,thursday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,thursday,thursday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,thursday,thursday
1.5,sunday,sunday
1.5,thursday,thursday
1.5,thursday,thursday
1.5,wednesday,wednesday
1.5,sunday,sunday
1.5,tuesday,tuesday
1.5,tuesday,tuesday
1.5,thursday,thursday
1.5,sunday,sunday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,sunday,sunday
1.5,wednesday,wednesday
1.5,tuesday,tuesday
1.5,tuesday,tuesday
1.5,thursday,thursday
1.5,monday,monday
1.5,sunday,sunday
1.5,thursday,thursday
1.5,thursday,thursday
1.5,thursday,thursday
1.5,thursday,thursday
1.5,wednesday,wednesday
1.5,thursday,thursday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,tuesday,tuesday
1.5,wednesday,wednesday
1.5,tuesday,tuesday
1.5,monday,monday
1.5,sunday,sunday
1.5,monday,monday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,sunday,sunday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,thursday,thursday
1.5,thursday,thursday
1.5,thursday,thursday
1.5,monday,monday
1.5,thursday,thursday
1.5,sunday,sunday
1.5,tuesday,tuesday
1.5,wednesday,wednesday
1.5,thursday,thursday
1.5,wednesday,wednesday
1.5,sunday,sunday
1.5,monday,monday
1.5,sunday,sunday
1.5,thursday,thursday
1.5,sunday,sunday
1.5,monday,monday
1.5,tuesday,tuesday
1.5,tuesday,tuesday
1.5,thursday,thursday
1.5,tuesday,tuesday
1.5,thursday,thursday
1.5,sunday,sunday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,thursday,thursday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,thursday,thursday
1.5,wednesday,wednesday
1.5,tuesday,tuesday
1.5,thursday,thursday
1.5,wednesday,wednesday
1.5,sunday,sunday
1.5,monday,monday
1.5,sunday,sunday
1.5,monday,monday
1.5,sunday,sunday
1.5,monday,monday
1.5,tuesday,tuesday
1.5,tuesday,tuesday
1.5,thursday,thursday
1.5,tuesday,tuesday
1.5,monday,monday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,sunday,sunday
1.5,wednesday,wednesday
1.5,sunday,sunday
1.5,monday,monday
1.5,tuesday,tuesday
1.5,monday,monday
1.5,sunday,sunday
1.5,tuesday,tuesday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,sunday,sunday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,thursday,thursday
1.5,wednesday,wednesday
1.5,sunday,sunday
1.5,tuesday,tuesday
1.5,sunday,sunday
1.5,wednesday,wednesday
1.5,thursday,thursday
1.5,tuesday,tuesday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,thursday,thursday
1.5,sunday,sunday
1.5,wednesday,wednesday
1.5,thursday,thursday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,sunday,sunday
1.5,thursday,thursday
1.5,sunday,sunday
1.5,thursday,thursday
1.5,sunday,sunday
1.5,monday,monday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,monday,monday
1.5,tuesday,tuesday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,sunday,sunday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,sunday,sunday
1.5,monday,monday
1.5,thursday,thursday
1.5,sunday,sunday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,thursday,thursday
1.5,thursday,thursday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,tuesday,tuesday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,thursday,thursday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,monday,monday
1.5,sunday,sunday
1.5,monday,monday
1.5,sunday,sunday
1.5,thursday,thursday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,thursday,thursday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,monday,monday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,tuesday,tuesday
1.5,tuesday,tuesday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,tuesday,tuesday
1.5,sunday,sunday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,tuesday,tuesday
1.5,monday,monday
1.5,monday,monday
1.5,thursday,thursday
1.5,wednesday,wednesday
1.5,thursday,thursday
1.5,tuesday,tuesday
1.5,tuesday,tuesday
1.5,thursday,thursday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,tuesday,tuesday
1.5,sunday,sunday
1.5,wednesday,wednesday
1.5,tuesday,tuesday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,thursday,thursday
1.5,tuesday,tuesday
1.5,wednesday,wednesday
1.5,sunday,sunday
1.5,thursday,thursday
1.5,tuesday,tuesday
1.5,thursday,thursday
1.5,monday,monday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,sunday,sunday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,tuesday,tuesday
1.5,wednesday,wednesday
1.5,sunday,sunday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,tuesday,tuesday
1.5,wednesday,wednesday
1.5,sunday,sunday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,thursday,thursday
1.5,thursday,thursday
1.5,tuesday,tuesday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,monday,monday
1.5,tuesday,tuesday
1.5,sunday,sunday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,wednesday,wednesday
1.5,thursday,thursday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,thursday,thursday
1.5,sunday,sunday
1.5,thursday,thursday
1.5,sunday,sunday
1.5,monday,monday
1.5,tuesday,tuesday
1.5,monday,monday
1.5,thursday,thursday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,sunday,sunday
1.5,tuesday,tuesday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,tuesday,tuesday
1.5,monday,monday
1.5,thursday,thursday
1.5,sunday,sunday
1.5,thursday,thursday
1.5,tuesday,tuesday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,tuesday,tuesday
1.5,monday,monday
1.5,monday,monday
1.5,monday,monday
1.5,tuesday,tuesday
1.5,thursday,thursday
1.5,monday,monday
1.5,thursday,thursday
1.5,thursday,thursday
1.5,monday,monday
1.5,thursday,thursday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,sunday,sunday
1.5,monday,monday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,wednesday,wednesday
1.5,thursday,thursday
1.5,sunday,sunday
1.5,thursday,thursday
1.5,thursday,thursday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,monday,monday
1.5,tuesday,tuesday
1.5,wednesday,wednesday
1.5,tuesday,tuesday
1.5,monday,monday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,tuesday,tuesday
1.5,monday,monday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,tuesday,tuesday
1.5,sunday,sunday
1.5,monday,monday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,thursday,thursday
1.5,sunday,sunday
1.5,tuesday,tuesday
1.5,sunday,sunday
1.5,thursday,thursday
1.5,thursday,thursday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,monday,monday
1.5,monday,monday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,thursday,thursday
1.5,sunday,sunday
1.5,tuesday,tuesday
1.5,tuesday,tuesday
1.5,tuesday,tuesday
1.5,thursday,thursday
1.5,thursday,thursday
1.5,wednesday,wednesday
1.5,tuesday,tuesday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,tuesday,tuesday
1.5,thursday,thursday
1.5,wednesday,wednesday
1.5,sunday,sunday
1.5,thursday,thursday
1.5,tuesday,tuesday
1.5,monday,monday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,tuesday,tuesday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,wednesday,wednesday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,tuesday,tuesday
1.5,tuesday,tuesday
1.5,sunday,sunday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,tuesday,tuesday
1.5,sunday,sunday
1.5,tuesday,tuesday
1.5,sunday,sunday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,tuesday,tuesday
1.5,wednesday,wednesday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,wednesday,wednesday
1.5,sunday,sunday
1.5,monday,monday
1.5,thursday,thursday
1.5,wednesday,wednesday
1.5,tuesday,tuesday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,sunday,sunday
1.5,wednesday,wednesday
1.5,tuesday,tuesday
1.5,sunday,sunday
1.5,thursday,thursday
1.5,thursday,thursday
1.5,thursday,thursday
1.5,thursday,thursday
1.5,thursday,thursday
1.5,wednesday,wednesday
1.5,thursday,thursday
1.5,sunday,sunday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,sunday,sunday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,sunday,sunday
1.5,sunday,sunday
1.5,tuesday,tuesday
1.5,tuesday,tuesday
1.5,tuesday,tuesday
1.5,wednesday,wednesday
1.5,monday,monday
1.5,wednesday,wednesday
1.5,wednesday,wednesday
1.5,sunday,sunday
1.5,thursday,thursday
1.5,wednesday,wednesday
1.5,tuesday,tuesday
1.5,sunday,sunday
2.0,monday,monday
2.0,thursday,thursday
2.0,wednesday,wednesday
2.0,thursday,thursday
2.0,wednesday,wednesday
2.0,tuesday,tuesday
2.0,tuesday,tuesday
2.0,tuesday,tuesday
2.0,tuesday,tuesday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,tuesday,tuesday
2.0,tuesday,tuesday
2.0,sunday,sunday
2.0,thursday,thursday
2.0,thursday,thursday
2.0,sunday,sunday
2.0,sunday,sunday
2.0,monday,monday
2.0,thursday,thursday
2.0,monday,monday
2.0,tuesday,tuesday
2.0,thursday,thursday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,thursday,thursday
2.0,monday,monday
2.0,thursday,thursday
2.0,tuesday,tuesday
2.0,thursday,thursday
2.0,thursday,thursday
2.0,sunday,sunday
2.0,wednesday,wednesday
2.0,tuesday,tuesday
2.0,sunday,sunday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,monday,monday
2.0,monday,monday
2.0,tuesday,tuesday
2.0,monday,monday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,tuesday,tuesday
2.0,monday,monday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,tuesday,tuesday
2.0,thursday,thursday
2.0,sunday,sunday
2.0,thursday,thursday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,tuesday,tuesday
2.0,thursday,thursday
2.0,thursday,thursday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,thursday,thursday
2.0,monday,monday
2.0,wednesday,wednesday
2.0,thursday,thursday
2.0,sunday,sunday
2.0,thursday,thursday
2.0,sunday,sunday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,thursday,thursday
2.0,tuesday,tuesday
2.0,thursday,thursday
2.0,wednesday,wednesday
2.0,wednesday,wednesday
2.0,monday,monday
2.0,sunday,sunday
2.0,sunday,sunday
2.0,monday,monday
2.0,monday,monday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,tuesday,tuesday
2.0,monday,monday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,sunday,sunday
2.0,wednesday,wednesday
2.0,thursday,thursday
2.0,sunday,sunday
2.0,thursday,thursday
2.0,sunday,sunday
2.0,monday,monday
2.0,wednesday,wednesday
2.0,monday,monday
2.0,tuesday,tuesday
2.0,monday,monday
2.0,sunday,sunday
2.0,thursday,thursday
2.0,sunday,sunday
2.0,monday,monday
2.0,tuesday,tuesday
2.0,sunday,sunday
2.0,sunday,sunday
2.0,thursday,thursday
2.0,tuesday,tuesday
2.0,monday,monday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,tuesday,tuesday
2.0,monday,monday
2.0,thursday,thursday
2.0,sunday,sunday
2.0,monday,monday
2.0,tuesday,tuesday
2.0,monday,monday
2.0,sunday,sunday
2.0,sunday,sunday
2.0,wednesday,wednesday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,wednesday,wednesday
2.0,wednesday,wednesday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,wednesday,wednesday
2.0,thursday,thursday
2.0,sunday,sunday
2.0,tuesday,tuesday
2.0,sunday,sunday
2.0,sunday,sunday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,monday,monday
2.0,tuesday,tuesday
2.0,monday,monday
2.0,thursday,thursday
2.0,monday,monday
2.0,sunday,sunday
2.0,monday,monday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,tuesday,tuesday
2.0,tuesday,tuesday
2.0,thursday,thursday
2.0,thursday,thursday
2.0,sunday,sunday
2.0,sunday,sunday
2.0,tuesday,tuesday
2.0,tuesday,tuesday
2.0,sunday,sunday
2.0,sunday,sunday
2.0,wednesday,wednesday
2.0,wednesday,wednesday
2.0,thursday,thursday
2.0,tuesday,tuesday
2.0,thursday,thursday
2.0,tuesday,tuesday
2.0,sunday,sunday
2.0,sunday,sunday
2.0,monday,monday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,sunday,sunday
2.0,sunday,sunday
2.0,monday,monday
2.0,wednesday,wednesday
2.0,monday,monday
2.0,sunday,sunday
2.0,monday,monday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,sunday,sunday
2.0,thursday,thursday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,wednesday,wednesday
2.0,monday,monday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,tuesday,tuesday
2.0,thursday,thursday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,monday,monday
2.0,sunday,sunday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,sunday,sunday
2.0,tuesday,tuesday
2.0,sunday,sunday
2.0,sunday,sunday
2.0,monday,monday
