source_file,player_id,question_id,letter,category,round_idx,answer_raw,answer_norm,valid,collision,score,round_key
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q029,O,Companies,2,Ottmar Butzer Enterprises,ottmar butzer enterprises,0,0,0,Q029::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q029,O,Companies,3,Ottobock International GMBH,ottobock international gmbh,0,0,0,Q029::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q029,O,Companies,4,Otter Tail Power,otter tail power,0,0,0,Q029::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q030,O,Things in the sky,0,Orionids,orionids,1,0,1,Q030::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q030,O,Things in the sky,1,Oort Cloud,oort cloud,1,0,1,Q030::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q030,O,Things in the sky,2,Orion Nebula,orion nebula,1,0,1,Q030::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q030,O,Things in the sky,3,Oblik,oblik,0,0,0,Q030::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q030,O,Things in the sky,4,Asteroid,asteroid,0,0,0,Q030::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q031,P,Vegetables,0,Parthenium,parthenium,0,0,0,Q031::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q031,P,Vegetables,1,Purslane,purslane,1,0,1,Q031::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q031,P,Vegetables,2,Purslane,purslane,1,0,1,Q031::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q031,P,Vegetables,3,Pok Pok,pok pok,0,0,0,Q031::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q031,P,Vegetables,4,Peruvian Potato,peruvian potato,1,0,1,Q031::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q032,P,Historical figures,0,"Perdiccas, King of Macedon","perdiccas, king of macedon",0,0,0,Q032::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q032,P,Historical figures,1,Porphyry of Egypt,porphyry of egypt,0,0,0,Q032::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q032,P,Historical figures,2,Paul Erdős,paul erdős,1,0,1,Q032::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q032,P,Historical figures,3,Pyrho of Macedon,pyrho of macedon,0,0,0,Q032::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q032,P,Historical figures,4,Pacifica Pocornos,pacifica pocornos,0,0,0,Q032::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q033,Q,Words in English,0,Quincunx,quincunx,1,1,0,Q033::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q033,Q,Words in English,1,Quincunx,quincunx,1,1,0,Q033::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q033,Q,Words in English,2,Quincunx,quincunx,1,1,0,Q033::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q033,Q,Words in English,3,Quincunx,quincunx,1,1,0,Q033::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q033,Q,Words in English,4,Quincunx,quincunx,1,1,0,Q033::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q034,Q,Fictional characters,0,Quasimodo,quasimodo,1,1,0,Q034::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q034,Q,Fictional characters,1,Quasimodo,quasimodo,1,1,0,Q034::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q034,Q,Fictional characters,2,Quasarchild,quasarchild,0,0,0,Q034::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q034,Q,Fictional characters,3,Qumrunos,qumrunos,0,0,0,Q034::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q034,Q,Fictional characters,4,Quasimodo,quasimodo,1,0,1,Q034::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q035,R,Songs,0,Riverbeds,riverbeds,0,0,0,Q035::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q035,R,Songs,1,Reverend Johnson's Serenade,reverend johnson's serenade,0,0,0,Q035::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q035,R,Songs,2,Rigor Mortis Beat,rigor mortis beat,0,0,0,Q035::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q035,R,Songs,3,Resident Alien from Planet Zorgon,resident alien from planet zorgon,0,0,0,Q035::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q035,R,Songs,4,Roux de Flandres,roux de flandres,0,0,0,Q035::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q036,R,Tools,0,Rowan flute,rowan flute,0,0,0,Q036::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q036,R,Tools,1,Ravage,ravage,0,0,0,Q036::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q036,R,Tools,2,Radionuclide,radionuclide,0,0,0,Q036::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q036,R,Tools,3,Radial arm saw,radial arm saw,1,0,1,Q036::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q036,R,Tools,4,Relion,relion,0,0,0,Q036::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q037,S,Animals,0,Saola,saola,1,0,1,Q037::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q037,S,Animals,1,Saola,saola,1,0,1,Q037::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q037,S,Animals,2,Saola,saola,1,0,1,Q037::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q037,S,Animals,3,Simiomys,simiomys,0,0,0,Q037::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q037,S,Animals,4,Silkworm Moth,silkworm moth,1,0,1,Q037::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q038,S,Things in an office,0,Staplerjammer,staplerjammer,0,0,0,Q038::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q038,S,Things in an office,1,Supplemental desk,supplemental desk,0,0,0,Q038::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q038,S,Things in an office,2,Stapler jam cleaner,stapler jam cleaner,0,0,0,Q038::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q038,S,Things in an office,3,Sensonic mouse pad,sensonic mouse pad,0,0,0,Q038::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q038,S,Things in an office,4,Skeeter proof insect netting,skeeter proof insect netting,0,0,0,Q038::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q039,T,Countries,0,Tuvalu,tuvalu,1,1,0,Q039::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q039,T,Countries,1,Tahiti,tahiti,0,0,0,Q039::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q039,T,Countries,2,Tuvalu,tuvalu,1,1,0,Q039::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q039,T,Countries,3,Tuvalu,tuvalu,1,1,0,Q039::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q039,T,Countries,4,Tuvalu,tuvalu,1,1,0,Q039::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q040,T,TV shows,0,Tarzan,tarzan,0,0,0,Q040::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q040,T,TV shows,1,Turn-On,turn-on,0,0,0,Q040::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q040,T,TV shows,2,Too Close to the Heart,too close to the heart,0,0,0,Q040::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q040,T,TV shows,3,Transylvania County,transylvania county,0,0,0,Q040::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q040,T,TV shows,4,Triumph of the Valiant,triumph of the valiant,0,0,0,Q040::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q041,U,U.S. colleges,0,United Tribes University,united tribes university,1,0,1,Q041::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q041,U,U.S. colleges,1,University of Montana Western,university of montana western,1,0,1,Q041::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q041,U,U.S. colleges,2,"Umass Amherst was incorrect,  Umass Boston and I could not","umass amherst was incorrect, umass boston and i could not",0,0,0,Q041::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q041,U,U.S. colleges,3,Ulysses College,ulysses college,0,0,0,Q041::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q041,U,U.S. colleges,4,University of the Incarnate Word,university of the incarnate word,1,0,1,Q041::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q042,U,Things in a garage,0,Umbilical tower,umbilical tower,0,0,0,Q042::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q042,U,Things in a garage,1,Unsoldering station,unsoldering station,1,0,1,Q042::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q042,U,Things in a garage,2,Utility pole mount,utility pole mount,0,0,0,Q042::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q042,U,Things in a garage,3,Upholstery cleaner reservoir,upholstery cleaner reservoir,0,0,0,Q042::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q042,U,Things in a garage,4,Utensil holder,utensil holder,0,0,0,Q042::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q043,V,Jobs,0,Vacuolar Phagocytosis Specialist,vacuolar phagocytosis specialist,0,0,0,Q043::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q043,V,Jobs,1,Velocipedelist,velocipedelist,1,0,1,Q043::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q043,V,Jobs,2,Vesuvologist,vesuvologist,0,0,0,Q043::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q043,V,Jobs,3,Vellourier,vellourier,0,0,0,Q043::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q043,V,Jobs,4,Vesuvian,vesuvian,0,0,0,Q043::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q044,V,Things you wear,0,Vambraces,vambraces,1,0,1,Q044::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q044,V,Things you wear,1,Vellus hair cap,vellus hair cap,0,0,0,Q044::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q044,V,Things you wear,2,Vespermasks,vespermasks,0,0,0,Q044::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q044,V,Things you wear,3,Velcro shoe cover,velcro shoe cover,1,0,1,Q044::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q044,V,Things you wear,4,Velcro shoes,velcro shoes,1,0,1,Q044::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q045,W,Cities,0,Wrangell,wrangell,1,0,1,Q045::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q045,W,Cities,1,Wonji,wonji,0,0,0,Q045::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q045,W,Cities,2,Warburg,warburg,0,0,0,Q045::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q045,W,Cities,3,Woljeac,woljeac,0,0,0,Q045::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q045,W,Cities,4,Warren,warren,1,0,1,Q045::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q046,W,Things in a park,0,Windcatcher,windcatcher,0,0,0,Q046::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q046,W,Things in a park,1,Windmill,windmill,1,0,1,Q046::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q046,W,Things in a park,2,Winterkill,winterkill,0,0,0,Q046::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q046,W,Things in a park,3,Water feature,water feature,1,0,1,Q046::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q046,W,Things in a park,4,Wild Iris,wild iris,0,0,0,Q046::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q047,X,Brands,0,Xeris Pharmaceuticals,xeris pharmaceuticals,1,0,1,Q047::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q047,X,Brands,1,Xcelrate Technologies,xcelrate technologies,0,0,0,Q047::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q047,X,Brands,2,Xyster,xyster,0,0,0,Q047::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q047,X,Brands,3,Xenon corp,xenon corp,0,0,0,Q047::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q047,X,Brands,4,Xerium,xerium,1,0,1,Q047::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q048,X,Words in English,0,Xanthosis,xanthosis,1,1,0,Q048::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q048,X,Words in English,1,Xanthochroism,xanthochroism,1,0,1,Q048::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q048,X,Words in English,2,Xanthosis,xanthosis,1,1,0,Q048::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q048,X,Words in English,3,Xanthochroism,xanthochroism,1,0,1,Q048::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q048,X,Words in English,4,Xanthosis,xanthosis,1,1,0,Q048::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q049,Y,Foods,0,Yacon,yacon,1,0,1,Q049::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q049,Y,Foods,1,Yautía,yautía,1,0,1,Q049::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q049,Y,Foods,2,Yukhoe,yukhoe,1,0,1,Q049::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q049,Y,Foods,3,Yellow Fin tuna,yellow fin tuna,1,0,1,Q049::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q049,Y,Foods,4,Yamakee,yamakee,0,0,0,Q049::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q050,Y,Things at a party,0,Yacuit waterfall,yacuit waterfall,0,0,0,Q050::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q050,Y,Things at a party,1,Yellow cake molds,yellow cake molds,0,0,0,Q050::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q050,Y,Things at a party,2,Yellowfin tuna tartare,yellowfin tuna tartare,0,0,0,Q050::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q050,Y,Things at a party,3,Yakutian throat song,yakutian throat song,0,0,0,Q050::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q050,Y,Things at a party,4,Yellowhammering,yellowhammering,0,0,0,Q050::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q051,Z,Animals,0,Zanzibar red mole,zanzibar red mole,1,0,1,Q051::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q051,Z,Animals,1,Zorse,zorse,1,0,1,Q051::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q051,Z,Animals,2,Zanzibar Red Tortoise,zanzibar red tortoise,1,0,1,Q051::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q051,Z,Animals,3,Zygodactylid butterfly,zygodactylid butterfly,0,0,0,Q051::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q051,Z,Animals,4,Zobacatid,zobacatid,0,0,0,Q051::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q052,Z,Things in a zoo,0,Zootherium,zootherium,0,0,0,Q052::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q052,Z,Things in a zoo,1,Zoochylothrus,zoochylothrus,0,0,0,Q052::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q052,Z,Things in a zoo,2,Zorse,zorse,1,0,1,Q052::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q052,Z,Things in a zoo,3,Zanzibar red colobus,zanzibar red colobus,1,0,1,Q052::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q052,Z,Things in a zoo,4,Zebra Mussel,zebra mussel,0,0,0,Q052::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q053,A,Things in a kitchen,0,Aquafaba,aquafaba,1,0,1,Q053::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q053,A,Things in a kitchen,1,Ackbar,ackbar,0,0,0,Q053::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q053,A,Things in a kitchen,2,Agrazas,agrazas,0,0,0,Q053::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q053,A,Things in a kitchen,3,Avocado pit press,avocado pit press,0,0,0,Q053::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q053,A,Things in a kitchen,4,Aquafaba,aquafaba,1,0,1,Q053::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q054,B,Singers,0,Bohren & der Club of Gore,bohren & der club of gore,0,0,0,Q054::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q054,B,Singers,1,Billie Holiday's rival - Biruta Sirmaityte,billie holiday's rival - biruta sirmaityte,0,0,0,Q054::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q054,B,Singers,2,Bela Fleck,bela fleck,0,0,0,Q054::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q054,B,Singers,3,Blissana,blissana,0,0,0,Q054::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q054,B,Singers,4,Babs Dupeyron,babs dupeyron,0,0,0,Q054::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q055,C,Desserts,0,Canelés,canelés,1,0,1,Q055::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q055,C,Desserts,1,Cavieoudoux,cavieoudoux,0,0,0,Q055::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q055,C,Desserts,2,Cremole Custard Pie,cremole custard pie,0,0,0,Q055::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q055,C,Desserts,3,Crème Catalane,crème catalane,1,0,1,Q055::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q055,C,Desserts,4,Courtesan au Chocolat,courtesan au chocolat,1,0,1,Q055::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q056,D,Plants,0,Dendrophylax lindenii,dendrophylax lindenii,1,0,1,Q056::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q056,D,Plants,1,Drimys grandifolia,drimys grandifolia,1,0,1,Q056::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q056,D,Plants,2,Desert Rose,desert rose,1,0,1,Q056::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q056,D,Plants,3,Descurainia,descurainia,1,0,1,Q056::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q056,D,Plants,4,Dodonaea viscosa,dodonaea viscosa,1,0,1,Q056::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q057,E,Companies,0,Exergy Corporation,exergy corporation,0,0,0,Q057::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q057,E,Companies,1,Esri,esri,1,0,1,Q057::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q057,E,Companies,2,Erebus Productions,erebus productions,0,0,0,Q057::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q057,E,Companies,3,Esoteric Films Ltd,esoteric films ltd,1,0,1,Q057::3
